code,status,daily_source,minute_source,from_cache,daily_rows,daily_history_rows,daily_required_days,minute_rows,minute_trade_days,minute_target_days,minute_required_days,daily_start,daily_end,minute_start,minute_end,daily_ma_coverage_ok,missing_latest_daily_ma,missing_daily_amount_count,missing_daily_volume_count,missing_minute_amount_count,missing_minute_volume_count,zero_minute_volume_count,daily_minute_close_matched_days,daily_minute_close_max_abs_diff,daily_minute_close_check_ok,warnings,error,name,trade_date,d0_date
002386,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,天原股份,2026-06-23,2026-06-22
002407,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,多氟多,2026-06-23,2026-06-22
002409,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,雅克科技,2026-06-23,2026-06-22
002418,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,康盛股份,2026-06-23,2026-06-22
002421,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,达实智能,2026-06-23,2026-06-22
002428,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,云南锗业,2026-06-23,2026-06-22
002440,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,闰土股份,2026-06-23,2026-06-22
002539,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,云图控股,2026-06-23,2026-06-22
002546,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,新联电子,2026-06-23,2026-06-22
002601,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,龙佰集团,2026-06-23,2026-06-22
002655,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,共达电声,2026-06-23,2026-06-22
002657,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,中科金财,2026-06-23,2026-06-22
002672,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,东江环保,2026-06-23,2026-06-23
002674,ok,cache,sina_5m,False,40,180,180,1784,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:20:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,兴业科技,2026-06-23,2026-06-23
002805,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,丰元股份,2026-06-23,2026-06-22
002830,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:20:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,名雕股份,2026-06-23,2026-06-23
002842,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,翔鹭钨业,2026-06-23,2026-06-22
002885,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,京泉华,2026-06-23,2026-06-22
002910,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,庄园牧场,2026-06-23,2026-06-22
002963,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,豪尔赛,2026-06-23,2026-06-22
002975,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,博杰股份,2026-06-23,2026-06-22
003031,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,中瓷电子,2026-06-23,2026-06-22
600058,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,五矿发展,2026-06-23,2026-06-22
600078,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,澄星股份,2026-06-23,2026-06-22
600096,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,云天化,2026-06-23,2026-06-22
600141,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,XD兴发集,2026-06-23,2026-06-22
600160,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,巨化股份,2026-06-23,2026-06-22
600162,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,香江控股,2026-06-23,2026-06-22
600172,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,黄河旋风,2026-06-23,2026-06-23
600178,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,东安动力,2026-06-23,2026-06-22
600206,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,有研新材,2026-06-23,2026-06-22
600234,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:25:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,科新发展,2026-06-23,2026-06-22
600345,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,长江通信,2026-06-23,2026-06-22
600352,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,浙江龙盛,2026-06-23,2026-06-22
600353,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,旭光电子,2026-06-23,2026-06-22
600367,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,红星发展,2026-06-23,2026-06-22
600397,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,江钨装备,2026-06-23,2026-06-23
600400,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,红豆股份,2026-06-23,2026-06-23
600470,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,六国化工,2026-06-23,2026-06-23
600497,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,驰宏锌锗,2026-06-23,2026-06-22
600531,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,豫光金铅,2026-06-23,2026-06-22
600549,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,厦门钨业,2026-06-23,2026-06-22
600552,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,凯盛科技,2026-06-23,2026-06-22
600584,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,长电科技,2026-06-23,2026-06-22
600703,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,三安光电,2026-06-23,2026-06-22
600769,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,祥龙电业,2026-06-23,2026-06-22
600791,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,京能置业,2026-06-23,2026-06-22
600851,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,海欣股份,2026-06-23,2026-06-23
600869,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,远东股份,2026-06-23,2026-06-22
600961,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,株冶集团,2026-06-23,2026-06-22
601020,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,华钰矿业,2026-06-23,2026-06-22
601066,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,中信建投,2026-06-23,2026-06-22
601108,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,财通证券,2026-06-23,2026-06-22
601179,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,中国西电,2026-06-23,2026-06-22
601233,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,桐昆股份,2026-06-23,2026-06-22
601336,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,新华保险,2026-06-23,2026-06-22
601519,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,大智慧,2026-06-23,2026-06-22
601869,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,长飞光纤,2026-06-23,2026-06-23
601958,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,金钼股份,2026-06-23,2026-06-22
603002,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,宏昌电子,2026-06-23,2026-06-22
603012,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,创力集团,2026-06-23,2026-06-22
603065,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,宿迁联盛,2026-06-23,2026-06-22
603067,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,振华股份,2026-06-23,2026-06-22
603082,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,北自科技,2026-06-23,2026-06-22
603083,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,剑桥科技,2026-06-23,2026-06-22
603399,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,永杉锂业,2026-06-23,2026-06-22
603407,failed,tencent_daily,sina_5m,False,31,31,180,1486,31,40,20,2026-05-11 00:00:00,2026-06-23 00:00:00,2026-05-11 09:35:00,2026-06-23 15:00:00,True,,0,0,0,0,0,31,0.0,True,daily history rows 31 < required 180,603407 data quality check failed: daily history rows 31 < required 180,长裕集团,2026-06-23,2026-06-23
603533,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,掌阅科技,2026-06-23,2026-06-22
603588,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,高能环境,2026-06-23,2026-06-22
603607,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,京华激光,2026-06-23,2026-06-22
603629,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,利通电子,2026-06-23,2026-06-22
603661,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,恒林股份,2026-06-23,2026-06-22
603663,ok,cache,sina_5m,False,40,180,180,1783,38,40,20,2026-04-23 00:00:00,2026-06-23 00:00:00,2026-04-27 14:30:00,2026-06-23 15:00:00,True,,2,0,0,0,0,38,0.0,True,,,三祥新材,2026-06-23,2026-06-22
